ligand,blob_map_filename
CLA-like,6YEZ_A_1106_CLA.npz
RARE_LIGAND,6ZZX_8_604_CHL.npz
NAG,7SY1_M_1_NAG.npz
MG-like,6RER_Z_602_MG.npz
FAD-like,6S6U_I_503_FAD.npz
FES-like,6ZR2_G_803_FES.npz
ACO,8P5V_C_1302_ACO.npz
RARE_LIGAND,6Y79_J_202_LMN.npz
RARE_LIGAND,6JPA_A_1912_3PE.npz
NAD-like,8FOZ_F_602_NAD.npz
CLA-like,8BD3_r_311_CLA.npz
NAG,7KQB_A_1304_NAG.npz
NAG,7UCG_b_2_NAG.npz
ZN-like,6ZJA_N_601_NI.npz
RARE_LIGAND,8F2S_B_604_DD9.npz
NAD-like,7KC2_A_403_NAD.npz
RARE_LIGAND,7LR0_B_903_4DY.npz
SF4-like,7P7L_G_1001_SF4.npz
NAG,6OKP_Y_1_NAG.npz
RARE_LIGAND,7QVI_A_187_KCX.npz
NAG,6W1J_K_1_NAG.npz
RARE_LIGAND,8S9S_6_201_PCW.npz
RARE_LIGAND,6V1X_A_602_QNJ.npz
NAG,6VI0_I_1156_NAG.npz
AGS,7RLH_F_901_AGS.npz
RARE_LIGAND,6KIF_V_5216_SQD.npz
CLA-like,6L35_B_818_CLA.npz
ADP-like,8DBF_E_402_ADP.npz
NAG,8DLM_S_1_NAG.npz
SF4-like,7AQR_G_803_SF4.npz
MG-like,6KOU_K_402_MG.npz
MAN-like,6UDJ_U_4_MAN.npz
NAG,7D00_F_1_NAG.npz
RARE_LIGAND,6KAD_N_1622_XAT.npz
NAG,7L8C_c_1_NAG.npz
CLA-like,6L35_B_808_CLA.npz
CLA-like,7Y7B_8_606_CLA.npz
CA-like,8EPM_A_2401_CA.npz
RARE_LIGAND,8BD3_n_308_CHL.npz
F3S,7UUR_D_403_F3S.npz
RARE_LIGAND,7N4Y_B_2041_TYI.npz
AGS,6UKS_E_800_AGS.npz
CDL,7AK5_q_201_CDL.npz
BCR,6L35_A_850_BCR.npz
SF4-like,7W2L_B_301_SF4.npz
SF4-like,7TGH_S1_801_SF4.npz
RARE_LIGAND,6PLU_A_512_UNL.npz
NAG,6CDE_U_1_NAG.npz
CLA-like,6KAD_C_501_CLA.npz
NAG,8G3Q_w_1_NAG.npz
AMP-like,8FUZ_A_601_IMP.npz
GTP-like,7DN0_A_501_GTP.npz
RARE_LIGAND,7K4A_C_704_Y01.npz
CLA-like,6ZZX_L_1501_CLA.npz
RARE_LIGAND,8IO8_B_802_TPP.npz
RARE_LIGAND,7QSK_Y_801_3PE.npz
RARE_LIGAND,6ZJA_B_219_KCX.npz
RARE_LIGAND,6Q9B_D4_703_PC1.npz
ADP-like,7UUW_C_401_ADP.npz
ZN-like,7TZC_B_5303_ZN.npz
RARE_LIGAND,8J3Z_A_1403_PUC.npz
RARE_LIGAND,7Y5T_B_502_IGD.npz
NAG,7PBD_K_2_NAG.npz
NAG,6PM0_I_2_NAG.npz
NAG,7W9P_D_1_NAG.npz
NAG,6PLT_I_1_NAG.npz
MG-like,8DCK_B_802_MG.npz
CLA-like,6KAD_C_511_CLA.npz
NAG,7V7V_i_1_NAG.npz
NAG,7T3M_C_1207_NAG.npz
AGS,7PT6_D_1001_AGS.npz
RARE_LIGAND,6R7X_B_910_UMQ.npz
AMP-like,6U8E_D_601_IMP.npz
BMA-like,6OKP_H_3_BMA.npz
MAN-like,6PZY_Q_7_MAN.npz
RARE_LIGAND,8HW1_E_613_32N.npz
ZN-like,7OJ5_C_301_MN.npz
AMP-like,7RES_C_603_IMP.npz
PEG-like,7XE4_F_1918_HP6.npz
BCL,7PQD_bb_1001_BCL.npz
RARE_LIGAND,6KPJ_D_404_9TY.npz
CLA-like,6KAD_r_609_CLA.npz
RARE_LIGAND,7RHJ_D_802_PCG.npz
ATP-like,6YY0_A_600_ATP.npz
NAG,7V79_X_1_NAG.npz
RARE_LIGAND,8F79_B_903_PEE.npz
CLA-like,6YEZ_B_1206_CLA.npz
RARE_LIGAND,7RKZ_A_1202_Q5B.npz
CLA-like,7EW6_A_811_CLA.npz
GTP-like,7KZO_B2_501_GTP.npz
BCR,7EW6_B_849_BCR.npz
ZN-like,6S61_J_201_ZN.npz
NAG,7MN6_E_1_NAG.npz
RARE_LIGAND,6KIF_e_5003_LHG.npz
RARE_LIGAND,7L2R_D_801_XJ7.npz
RARE_LIGAND,6EZM_I_402_5LD.npz
AGS,7JY5_B_903_AGS.npz
NAG,6X6P_O_1_NAG.npz
AGS,8EJ4_I_1101_AGS.npz
BMA-like,6AGF_C_3_BMA.npz
MAN-like,8G3Q_3_6_MAN.npz
ATP-like,8G08_B_600_ATP.npz
NAG,8AJL_L_1_NAG.npz
UDP-like,7BES_B_301_UDP.npz
ATP-like,8IO9_H_901_ANP.npz
RARE_LIGAND,8DEU_A_1107_PTY.npz
RARE_LIGAND,8DDU_C_1401_3PH.npz
HEC-like,6XKV_P_501_HEC.npz
RARE_LIGAND,6XBY_b_301_POV.npz
ACO,8P5V_D_1302_ACO.npz
RARE_LIGAND,7QVI_K_501_CAP.npz
NAG,7WPO_P_1_NAG.npz
BGC-like,8G2J_A_4_BGC.npz
RARE_LIGAND,7B2L_M_301_PIO.npz
RARE_LIGAND,7PBZ_C_601_HSM.npz
RARE_LIGAND,6PLU_D_607_UNL.npz
CLA-like,8BD3_g_303_CLA.npz
CLA-like,8AM5_b_809_CLA.npz
NAG,7LYQ_C_1310_NAG.npz
ATP-like,6W20_E_802_ATP.npz
NAG,7KKK_E_1308_NAG.npz
BCR,8AM5_a_851_BCR.npz
RARE_LIGAND,7DNY_B_901_Y01.npz
RARE_LIGAND,8DR8_D_903_PEE.npz
CLA-like,7BGI_9_603_CLA.npz
RARE_LIGAND,7LPA_B_903_LBN.npz
NAG,7UCG_n_1_NAG.npz
CLA-like,8BD3_g_313_CLA.npz
RARE_LIGAND,7NYR_F_215_CSX.npz
NAG,7Y5X_F_1_NAG.npz
FMN-like,7W0Y_A_502_FMN.npz
CA-like,8BM1_F_603_K.npz
NAG,8G3N_b_1_NAG.npz
SO4-like,8DBM_E_402_PO4.npz
SO4-like,7BVE_A_1102_PO4.npz
CLA-like,7EW6_5_308_CLA.npz
CLA-like,8AM5_b_819_CLA.npz
ZN-like,6WJ6_A_401_FE2.npz
RARE_LIGAND,6Y9B_A_401_HEM.npz
CYC-like,7SC9_AI_200_CYC.npz
RARE_LIGAND,7U8G_A_607_HEM.npz
CYC-like,7SC7_BX_200_CYC.npz
SF4-like,8DFD_E_600_SF4.npz
MG-like,6KPI_F_401_MG.npz
BMA-like,8G3N_s_3_BMA.npz
BMA-like,6LR4_F_5_BMA.npz
CL-like,7WPB_D_904_CL.npz
NAG,7N4Y_J_1_NAG.npz
RARE_LIGAND,8DH6_h_101_PEF.npz
PGE-like,7XE4_F_1909_D10.npz
BPH,7PQD_L_305_BPH.npz
SF4-like,7R44_I_202_SF4.npz
CA-like,7VNN_G_901_CA.npz
RARE_LIGAND,8IO9_J_902_TPP.npz
HG-like,7XM1_A_201_BA.npz
MG-like,6KQ4_E_401_MG.npz
RARE_LIGAND,8DFD_B_600_CLF.npz
NAG,8FIS_Q_1_NAG.npz
RARE_LIGAND,6WJ6_B_621_LMG.npz
D12-like,7XS6_A_2021_D12.npz
CA-like,7S3D_l_1001_CA.npz
RARE_LIGAND,8ES7_Y_201_Y01.npz
NAG,7SXT_Q_2_NAG.npz
RARE_LIGAND,7D3E_C_1602_HEM.npz
BMA-like,8F2S_F_3_BMA.npz
NAG,7LWW_J_1_NAG.npz
ADP-like,7TTN_F_602_ADP.npz
RARE_LIGAND,6PLU_E_608_UNL.npz
SF4-like,7P7C_I_202_SF4.npz
RARE_LIGAND,6X15_C_516_6OU.npz
NAG,7KJ4_B_1305_NAG.npz
ADP-like,8A2R_B_401_ADP.npz
ZN-like,8SEW_A_5102_ZN.npz
NAP-like,7V2F_J_401_NDP.npz
RARE_LIGAND,6ZZX_5_613_CHL.npz
ZN-like,8B9Z_R_201_ZN.npz
BCL,7PQD_be_1001_BCL.npz
MAN-like,7D3F_F_7_MAN.npz
RARE_LIGAND,6ZZX_6_501_LUT.npz
FMN-like,7V2H_A_502_FMN.npz
D12-like,7LI9_A_901_D12.npz
MG-like,8IO6_H_901_MG.npz
RARE_LIGAND,7U8G_A_602_POV.npz
ADP-like,5FTL_B_900_ADP.npz
RARE_LIGAND,7QKR_A_1304_9Z9.npz
NAG,6XEY_C_1312_NAG.npz
MG-like,6S7P_A_1303_MG.npz
HEC-like,6XKT_D_501_HEC.npz
RARE_LIGAND,6ZZX_F_5001_LHG.npz
RARE_LIGAND,7XJ0_A_1501_6OU.npz
NAG,7KJ4_A_1311_NAG.npz
SF4-like,7R4C_B_201_SF4.npz
CLA-like,7BLX_A_1138_CLA.npz
MG-like,7RLH_F_904_MG.npz
ATP-like,6U9W_B_715_ATP.npz
RARE_LIGAND,6EZM_F_303_5LD.npz
RARE_LIGAND,7SSS_H_301_PEV.npz
NAG,7V8B_A_1301_NAG.npz
ZN-like,7EV9_E_501_CU1.npz
RARE_LIGAND,8SIA_C_1303_POV.npz
NAG,6XM3_K_1_NAG.npz
CLA-like,6ZZX_9_609_CLA.npz
RARE_LIGAND,6UW4_D_803_6OU.npz
CLA-like,7BLX_A_1128_CLA.npz
RARE_LIGAND,7TU7_A_501_DGT.npz
NAG,7V82_L_1_NAG.npz
CLA-like,7R3K_B_818_CLA.npz
NAG,7V7R_K_1_NAG.npz
RARE_LIGAND,7P3Q_B_202_DTP.npz
NAG,8G3V_J_1102_NAG.npz
RARE_LIGAND,7PM3_B_73_HIC.npz
ZN-like,8BEW_E_703_ZN.npz
SF4-like,7W1Z_M_801_SF4.npz
BCR,7R3K_A_850_BCR.npz
CLA-like,7R3K_B_808_CLA.npz
ADP-like,8APA_D1_601_ADP.npz
RARE_LIGAND,7TGH_T1_601_PC1.npz
RARE_LIGAND,6KAC_y_607_CHL.npz
NAG,8HEC_N_1_NAG.npz
RARE_LIGAND,7PHK_C_602_PCF.npz
PLM-like,6E1P_A_805_PLM.npz
MG-like,8BM1_G_601_MG.npz
HEC-like,8AC4_O_401_HEC.npz
1PE-like,7VFS_A_2420_R16.npz
GTP-like,8SNB_CE_501_GTP.npz
GTP-like,7U67_C_601_GTP.npz
CA-like,7UNL_A_704_K.npz
RARE_LIGAND,7ZUB_D_1001_JY6.npz
BMA-like,7L02_E_3_BMA.npz
GTP-like,7R42_O_401_GTP.npz
RARE_LIGAND,6ZZX_a_502_LUT.npz
RARE_LIGAND,8ASJ_B_502_HEM.npz
FES-like,7AK5_E_301_FES.npz
PGE-like,6WU2_B_503_D10.npz
RARE_LIGAND,8CUZ_B_1901_UNL.npz
NAG,7UZ7_B_1309_NAG.npz
CLA-like,6ZZX_8_606_CLA.npz
NAG,8G4T_i_1_NAG.npz
NAG,7KDG_L_1_NAG.npz
CLA-like,7Y7B_b_602_CLA.npz
ATP-like,8BM1_K_602_ATP.npz
RARE_LIGAND,7S4K_G_308_P1O.npz
RARE_LIGAND,7X9W_E_31_CSS.npz
RARE_LIGAND,7VFX_C_1_FME.npz
NAP-like,6JQN_C_801_NAP.npz
MG-like,7QVI_M_502_MG.npz
BCL,7VZG_A_903_BCL.npz
OLC-like,6UD4_B_902_OLC.npz
MG-like,8OUZ_D_302_MG.npz
BMA-like,6PZY_S_3_BMA.npz
NAG,6LR4_F_1_NAG.npz
NAG,7QL6_L_1_NAG.npz
NAG,7RU3_G_1_NAG.npz
SO4-like,7Z19_H_302_PO4.npz
RARE_LIGAND,8F8T_G_73_HIC.npz
RARE_LIGAND,6ZKE_4_85_2MR.npz
GTP-like,6WWG_A_501_GTP.npz
CLR,8CS9_L_501_CLR.npz
CDL,8BA0_M_501_CDL.npz
ZN-like,7K36_C_401_MN.npz
LMT,6TDV_Q_101_LMT.npz
CLA-like,8HW1_G_602_CLA.npz
RARE_LIGAND,7BVE_D_101_PN7.npz
RARE_LIGAND,7SBX_J_1410_8Z9.npz
CLA-like,6ZZX_5_601_CLA.npz
MG-like,7R4H_H_1002_MG.npz
HG-like,7XM1_GB_201_BA.npz
CA-like,8G3N_G_501_CA.npz
CA-like,6JPA_A_1917_CA.npz
RARE_LIGAND,6ZZX_A_5001_LHG.npz
ZN-like,7UFT_A_1101_ZN.npz
RARE_LIGAND,7TUZ_R_401_KJX.npz
RARE_LIGAND,6RFR_g_202_3PE.npz
RARE_LIGAND,8B64_N_201_SPO.npz
MG-like,8H9V_C_602_MG.npz
CLA-like,7EWK_B_842_CLA.npz
NAG,6P65_Q_2_NAG.npz
ATP-like,7S65_A_603_ATP.npz
RARE_LIGAND,7Q21_B_602_HEM.npz
NAG,8G3Q_2_2_NAG.npz
MG-like,7ZUB_B_1002_MG.npz
NAG,7V7O_h_1_NAG.npz
ZN-like,8EXR_B_701_ZN.npz
NAG,8FL1_J_1_NAG.npz
CLA-like,8HW1_J_605_CLA.npz
HG-like,7RJT_A_1102_BA.npz
NAG,8CRR_F_1_NAG.npz
MG-like,6RDG_T_1002_MG.npz
CYC-like,7SC9_CG_200_CYC.npz
RARE_LIGAND,8DDU_A_1402_9Z9.npz
RARE_LIGAND,7R41_D_85_2MR.npz
ATP-like,8G0A_E_600_ATP.npz
RARE_LIGAND,6PLT_E_510_UNL.npz
CLA-like,7EWK_A_804_CLA.npz
BCR,6KIF_I_4018_BCR.npz
FES-like,7R44_E_301_FES.npz
RARE_LIGAND,7R4C_N_1_FME.npz
ATP-like,7RFE_B_603_ATP.npz
SF4-like,7S3D_G_3001_SF4.npz
CA-like,7PKD_F_301_CA.npz
RARE_LIGAND,6KAD_g_609_CHL.npz
ADP-like,6REF_Z_601_ADP.npz
RARE_LIGAND,7KHR_a_901_WJP.npz
CLA-like,7EW6_B_825_CLA.npz
MG-like,8G2J_C_1002_MG.npz
RARE_LIGAND,8DR8_A_902_PEE.npz
CTP-like,7DPW_A_601_CTP.npz
SPM-like,7XQF_F_310_C14.npz
CLR,8F2S_D_502_CLR.npz
NAG,7KKK_P_1_NAG.npz
NAG,7V7G_Y_1_NAG.npz
RARE_LIGAND,7W4D_Q_118_2MR.npz
ADP-like,6RDV_X_601_ADP.npz
RARE_LIGAND,7UUW_B_73_HIC.npz
CLA-like,8HG3_U_302_CLA.npz
SPM-like,7XQB_F_402_C14.npz
ZN-like,7Y6P_B_201_FE2.npz
MG-like,8IO8_A_803_MG.npz
RARE_LIGAND,7LJ9_D_1202_OAA.npz
NAD-like,8ARI_N_501_NAD.npz
NAG,7WS0_A_1309_NAG.npz
CYC-like,7VEA_aM_1204_CYC.npz
SPM-like,7XQB_F_412_C14.npz
MG-like,7M1Q_A_2308_MG.npz
RARE_LIGAND,8SI7_A_1304_3FD.npz
CLA-like,6ZZX_F_1302_CLA.npz
MG-like,6S6Z_G_3001_MG.npz
NAG,6LR4_J_2_NAG.npz
RARE_LIGAND,7UMZ_C_5106_LBN.npz
RARE_LIGAND,7U2N_E_600_L2L.npz
NAG,7QN5_c_1_NAG.npz
NAG,8DLT_R_1_NAG.npz
ZN-like,8ENL_D_602_FE.npz
RARE_LIGAND,6WM2_2_201_PTY.npz
NAG,7QL5_F_1_NAG.npz
ADP-like,8APG_E1_601_ADP.npz
ADP-like,5OOF_E_401_ADP.npz
F3S,7UTD_H_402_F3S.npz
AGS,6DJU_E_901_AGS.npz
RARE_LIGAND,7DPT_B_706_5ZL.npz
NAG,8DMH_K_1_NAG.npz
CDL,8SCX_A_301_CDL.npz
RARE_LIGAND,7MZB_C_901_6EU.npz
ZN-like,7PQD_m_1008_FE.npz
RARE_LIGAND,7QSK_L_704_3PE.npz
PX4-like,7W01_A_1804_PX4.npz
CLA-like,7R3K_6_311_CLA.npz
RARE_LIGAND,6Y90_A_308_MYS.npz
RARE_LIGAND,7CUB_A_1001_HEM.npz
RARE_LIGAND,8DRE_F_902_PEE.npz
NAG,7TJ9_C_1_NAG.npz
NAG,8AGC_J_1_NAG.npz
NAG,6UDJ_6_1_NAG.npz
ZN-like,7S4H_E_502_CU.npz
SF4-like,6ZKE_9_402_SF4.npz
CLA-like,6LU1_A_824_CLA.npz
NAG,8G3N_w_1_NAG.npz
HG-like,7XM1_IA_201_BA.npz
CLA-like,8HW1_E_606_CLA.npz
PGE-like,7LI9_A_908_D10.npz
NAG,6PSX_B_1_NAG.npz
ADP-like,7Q8S_E_600_ADP.npz
RARE_LIGAND,8HG3_T_320_CHL.npz
ZN-like,7SD0_C_401_MN.npz
NAG,7UZA_D_1_NAG.npz
BCL,7PQD_ab_102_BCL.npz
CLA-like,6LU1_A_834_CLA.npz
CLA-like,6KIF_e_1131_CLA.npz
RARE_LIGAND,6L35_2_601_CHL.npz
GTP-like,7AX3_U_901_GCP.npz
CLA-like,6ZZX_A_1141_CLA.npz
BCR,8AM5_f_202_BCR.npz
CLA-like,6WJ6_D_403_PHO.npz
AMP-like,7RER_H_602_IMP.npz
NAG,7CWN_Q_1_NAG.npz
NAG,7UPD_D_501_NAG.npz
CLA-like,6YXR_4_608_CLA.npz
MG-like,8F8T_G_402_MG.npz
RARE_LIGAND,8JRV_R_1364_SEP.npz
NAG,7CZU_L_1_NAG.npz
NAG,7WPO_E_1_NAG.npz
ADP-like,7WUB_G_801_ADP.npz
CLA-like,7R3K_A_813_CLA.npz
CA-like,7X21_A_1102_K.npz
NAG,8E56_J_1_NAG.npz
MG-like,6RE4_U_1002_MG.npz
BMA-like,7PBZ_J_3_BMA.npz
CLR,7WZ0_C_1106_CLR.npz
NAG,8DD3_H_1_NAG.npz
ZN-like,7OJ5_B_302_MN.npz
RARE_LIGAND,6ZKB_M_1_FME.npz
RARE_LIGAND,7XJ0_C_1101_EQK.npz
CLA-like,7R3K_A_803_CLA.npz
NAD-like,6WKW_C_401_NAD.npz
FMN-like,6X89_V1_501_FMN.npz
CLA-like,7NHQ_D_406_PHO.npz
NAG,7Y5Z_E_1_NAG.npz
ZN-like,7Z17_G_1000_ZN.npz
NAG,6X6P_B_1309_NAG.npz
MG-like,6MSB_E_402_MG.npz
ATP-like,8HH8_C_600_ATP.npz
SPM-like,7XQB_I_411_C14.npz
RARE_LIGAND,6KQO_B_403_9TY.npz
RARE_LIGAND,6WEL_B_802_CPL.npz
CLA-like,6WJ6_C_503_CLA.npz
SF4-like,6ZZX_A_3001_SF4.npz
BCR,6KIF_G_4007_BCR.npz
CLA-like,6KIF_G_1102_CLA.npz
CLA-like,6J3Y_c_511_CLA.npz
ADP-like,7OH5_A_1504_ADP.npz
AGS,7RL7_E_902_AGS.npz
MG-like,6KOU_J_401_MG.npz
CLA-like,7R3K_J_1901_CLA.npz
NAG,7Y0J_D_601_NAG.npz
HEC-like,6OVH_A_201_HEC.npz
CLA-like,7YCA_A_810_CLA.npz
PLM-like,7TJ9_A_2413_PLM.npz
CA-like,8G3O_H_2000_CA.npz
GTP-like,8GLV_3C_501_GTP.npz
CLA-like,6KIF_f_1231_CLA.npz
ADP-like,8FDT_A_3202_ADP.npz
RARE_LIGAND,7CH9_B_202_LPP.npz
RARE_LIGAND,7PQD_M_1005_SP2.npz
CDL,8ABA_H_701_CDL.npz
SF4-like,7QSK_G_802_SF4.npz
ATP-like,7OJI_B_704_ATP.npz
ATP-like,7P3Q_G_201_ATP.npz
CLA-like,8AM5_b_836_CLA.npz
RARE_LIGAND,8AM5_b_844_ECH.npz
RARE_LIGAND,7AK5_D_85_2MR.npz
MG-like,6KPJ_L_402_MG.npz
CLA-like,6KIF_V_1502_CLA.npz
MG-like,7VAR_A_602_MG.npz
ADP-like,7PT6_7_902_ADP.npz
ADP-like,7NVL_h_601_ADP.npz
RARE_LIGAND,6O2P_A_1508_POV.npz
RARE_LIGAND,6YEZ_B_2002_PQN.npz
ZN-like,7S4I_G_302_CU.npz
NAG,7THT_A_1_NAG.npz
BMA-like,7UCG_j_3_BMA.npz
CLA-like,8AM5_b_826_CLA.npz
ZN-like,7W85_E_502_NI.npz
FES-like,7QSK_G_803_FES.npz
BCL,8B64_n_102_BCL.npz
NAG,7V7J_c_1_NAG.npz
NAG,7D00_S_1_NAG.npz
PGV-like,7SX3_A_2107_PGV.npz
CLA-like,7Y7B_A_804_CLA.npz
NAG,7EDG_f_1_NAG.npz
ZN-like,6M3X_B_401_FE.npz
BMA-like,8G3Q_s_3_BMA.npz
RARE_LIGAND,7QL5_D_601_NCT.npz
RARE_LIGAND,6L7P_F_706_AJP.npz
RARE_LIGAND,7SRR_R_501_7LD.npz
NAD-like,7RER_D_601_NAD.npz
CA-like,7UKD_A_603_K.npz
CLA-like,8BD3_4_602_CLA.npz
CDL,7E1V_N_606_CDL.npz
ADP-like,8OID_C_401_ADP.npz
NAG,7BNM_C_1209_NAG.npz
NAD-like,6YNY_e_900_NAD.npz
CLA-like,7Y7B_A_814_CLA.npz
NAG,6VI0_h_1_NAG.npz
NAG,8DLM_F_1_NAG.npz
ADP-like,7R8V_B_401_ADP.npz
RARE_LIGAND,7PLZ_C_73_HIC.npz
CYC-like,7SCC_AB_200_CYC.npz
NAG,7MW2_Y_1_NAG.npz
MAN-like,7QL5_L_4_MAN.npz
RARE_LIGAND,6L35_5_619_LUT.npz
ADP-like,7STE_E_401_ADP.npz
CA-like,7VNN_F_902_CA.npz
GTP-like,8SNB_BI_501_GTP.npz
MG-like,6KQ4_D_402_MG.npz
NAG,7YA0_C_1306_NAG.npz
NAG,7KJ2_A_1309_NAG.npz
SF4-like,7V3M_C_301_SF4.npz
CLR,8CRR_C_1001_CLR.npz
RARE_LIGAND,6PLU_C_602_UNL.npz
NAG,7KQB_C_1308_NAG.npz
ZN-like,6XPD_B_401_ZN.npz
NAG,8AJL_U_2_NAG.npz
NAG,8EJG_W_1_NAG.npz
CLA-like,6YEZ_B_1239_CLA.npz
MG-like,6KPI_G_402_MG.npz
AMP-like,7RFE_D_604_IMP.npz
NAG,7Y5T_A_801_NAG.npz
RARE_LIGAND,6PLU_C_612_UNL.npz
RARE_LIGAND,7XJ0_D_1101_EQK.npz
ADP-like,7KSM_E_1000_ADP.npz
RARE_LIGAND,7N78_A_1205_Y01.npz
CA-like,7PHK_A_604_K.npz
RARE_LIGAND,7VYQ_A_302_83I.npz
CL-like,7ZGO_A_1304_CL.npz
FMN-like,7W1Z_A_502_FMN.npz
AGS,6Z1F_6_301_AGS.npz
CLA-like,6YEZ_B_1229_CLA.npz
PUT-like,6WU2_A_505_HEX.npz
MAN-like,7T9T_R_4_MAN.npz
SPM-like,7XQB_E_409_C14.npz
CLA-like,7YCA_J_102_CLA.npz
FMN-like,7W00_A_502_FMN.npz
ATP-like,7LGQ_C_901_ATP.npz
CLA-like,6KIF_e_1801_CLA.npz
MG-like,8OID_D_402_MG.npz
BMA-like,8EJG_f_3_BMA.npz
NAG,8G3O_k_1_NAG.npz
BCR,6ZZX_G_4001_BCR.npz
CLA-like,7Y7B_2_604_CLA.npz
NAG,8CZZ_a_2_NAG.npz
NAG,7V79_M_1_NAG.npz
NAG,7EPX_R_1_NAG.npz
CA-like,8OWN_E_501_CA.npz
RARE_LIGAND,7P69_H_602_3PE.npz
CLA-like,6KAC_C_510_CLA.npz
RARE_LIGAND,6K7N_A_1302_Y01.npz
RARE_LIGAND,7XS6_B_1222_BGI.npz
CLA-like,6KAD_Y_614_CLA.npz
RARE_LIGAND,7B2L_R_301_PIO.npz
ATP-like,6RKD_K_302_ATP.npz
CLA-like,6L35_B_827_CLA.npz
RARE_LIGAND,7SMR_D_601_CCE.npz
CLA-like,8HW1_H_601_CLA.npz
CLA-like,6ZZX_7_605_CLA.npz
NAG,7SXT_H_1_NAG.npz
CDL,7TGH_3b_602_CDL.npz
BCR,6KAD_a_411_BCR.npz
AGS,6W6G_A_901_AGS.npz
NAG,8G3Q_b_1_NAG.npz
NAG,7CZT_P_1_NAG.npz
ATP-like,7PH3_B_601_ANP.npz
CLA-like,6L35_B_837_CLA.npz
NAG,7XDB_d_1_NAG.npz
CLA-like,6KAD_y_604_CLA.npz
RARE_LIGAND,7LP9_C_905_LBN.npz
CLA-like,6KIF_B_1225_CLA.npz
CLA-like,8HW1_A_608_CLA.npz
NAG,7T9T_M_1_NAG.npz
ADP-like,6ZNL_B_800_ADP.npz
RARE_LIGAND,7TGH_TC_101_PC1.npz
FES-like,7V31_O_301_FES.npz
NAP-like,7W20_J_401_NDP.npz
CTP-like,7MIG_B_604_UTP.npz
RARE_LIGAND,6KAC_G_608_CHL.npz
RARE_LIGAND,6Y79_J_201_3PE.npz
CLA-like,8BD3_7_315_CLA.npz
MAN-like,8AGB_I_4_MAN.npz
RARE_LIGAND,6WEJ_A_804_CPL.npz
ZN-like,7UMZ_D_5102_ZN.npz
CLA-like,6KIF_B_1235_CLA.npz
BCR,7YCA_K_207_BCR.npz
CYC-like,7EZX_M9_1001_CYC.npz
RARE_LIGAND,6X89_C2_101_PC1.npz
CLR,7A6F_A_1303_CLR.npz
RARE_LIGAND,7R44_N_1301_3PE.npz
CYC-like,7EZX_GI_1001_CYC.npz
MG-like,8G27_I_1003_MG.npz
CLA-like,8BD3_7_305_CLA.npz
MG-like,6JCW_L_402_MG.npz
CLA-like,6L35_A_813_CLA.npz
ADP-like,7NKJ_D_600_ADP.npz
RARE_LIGAND,7RHI_C_701_PCG.npz
ZN-like,6ZJA_P_601_NI.npz
RARE_LIGAND,7B2L_K_201_PIO.npz
MG-like,6KPJ_C_404_MG.npz
FMN-like,7AK5_F_501_FMN.npz
ATP-like,8BM1_T_602_ATP.npz
RARE_LIGAND,7JLP_B_604_POV.npz
RARE_LIGAND,7RZ5_A_1101_ZK1.npz
RARE_LIGAND,7TGH_3C_602_HEM.npz
CLA-like,8BD3_c_601_CLA.npz
RARE_LIGAND,6NQ0_B_1000_EUJ.npz
CA-like,7LA4_B_2002_CA.npz
MAN-like,6WM2_r_4_MAN.npz
SPM-like,7XQF_L_302_C14.npz
CLA-like,6L35_A_803_CLA.npz
RARE_LIGAND,7XS6_A_2002_0V9.npz
NAG,7WOB_C_1312_NAG.npz
RARE_LIGAND,6GIQ_O_401_HEM.npz
CLA-like,8BD3_c_611_CLA.npz
SPM-like,7XQB_L_410_C14.npz
RARE_LIGAND,6KIF_n_5221_LHG.npz
BCR,6ZZX_L_4002_BCR.npz
RARE_LIGAND,7WYU_C_376_PHD.npz
ATP-like,7TJS_A_600_ATP.npz
RARE_LIGAND,7MIX_A_2403_Y01.npz
ADP-like,7ZUB_B_1001_ADP.npz
RARE_LIGAND,8F74_A_902_PEE.npz
HEC-like,8AB7_O_401_HEC.npz
RARE_LIGAND,7L2R_F_901_65I.npz
CLA-like,6KIF_H_1201_CLA.npz
ZN-like,7VMR_C_6000_ZN.npz
RARE_LIGAND,7R41_N_1303_3PE.npz
NAG,7CAB_A_1305_NAG.npz
CLA-like,7Y7B_B_830_CLA.npz
NAG,7UZ4_A_1307_NAG.npz
RARE_LIGAND,7R44_B_202_PC1.npz
NAG,8DLT_G_1_NAG.npz
RARE_LIGAND,8SCX_B_301_PTY.npz
NAG,7V89_b_1_NAG.npz
MAN-like,6OKP_s_4_MAN.npz
CLR,7ZXN_C_501_CLR.npz
RARE_LIGAND,8DCS_R_401_P32.npz
ADP-like,6REB_Z_601_ADP.npz
ADP-like,5FTJ_B_807_ADP.npz
CLA-like,7Y7B_B_820_CLA.npz
NAG,7WS0_C_1305_NAG.npz
CLR,7TBY_A_2501_CLR.npz
RARE_LIGAND,7L2S_C_902_XJ7.npz
CYC-like,7EXT_Q3_1001_CYC.npz
RARE_LIGAND,8BD3_3_309_CHL.npz
FES-like,7W2K_M_803_FES.npz
CLA-like,6KIF_A_1135_CLA.npz
PLC,6YJ4_H_601_PLC.npz
RARE_LIGAND,6LW1_B_1001_EX3.npz
CLA-like,6L35_2_603_CLA.npz
